"tidspunkt"	"lufttryk"	"temperatur"	"luftfugtighed"
"12.02.2009 02:00:00"	983.47	-1.11	91.2
"12.02.2009 04:00:00"	983.72	-1.44	91.4
"12.02.2009 06:00:00"	985.08	-2.61	84.6
"12.02.2009 08:00:00"	985.76	-3.04	84.7
"12.02.2009 10:00:00"	986.55	-1.43	81.8
"12.02.2009 12:00:00"	987.17	-0.1	71.6
"12.02.2009 14:00:00"	987.4	0.75	60.78
"12.02.2009 16:00:00"	988.02	-0.14	63.61
"12.02.2009 18:00:00"	989.12	-2.01	70.9
"12.02.2009 20:00:00"	989.46	-2.12	72
"12.02.2009 22:00:00"	989.41	-2.38	74.6
"13.02.2009 00:00:00"	989.26	-2.13	83.3
"13.02.2009 02:00:00"	989.37	-3.06	86.9
"13.02.2009 04:00:00"	989.48	-3.38	91.5
"13.02.2009 06:00:00"	989.61	-3.66	91.5
"13.02.2009 08:00:00"	989.98	-4.72	92.2
"13.02.2009 10:00:00"	989.98	-0.34	74.9
"13.02.2009 12:00:00"	989.86	0.69	70.3
"13.02.2009 14:00:00"	989.24	1.18	69.29
"13.02.2009 16:00:00"	988.87	0.76	73.8
"13.02.2009 18:00:00"	988.62	-0.34	90.3
"13.02.2009 20:00:00"	988.46	-0.54	94.6
"13.02.2009 22:00:00"	988.63	-0.57	93.7
"14.02.2009 00:00:00"	989	-0.69	94.1
"14.02.2009 02:00:00"	989.4	-0.97	93.9
"14.02.2009 04:00:00"	989.95	-1.27	92.7
"14.02.2009 06:00:00"	991.46	-3.76	88
"14.02.2009 08:00:00"	993.32	-5.7	89.5
"14.02.2009 10:00:00"	994.8	-4.72	84.9
"14.02.2009 12:00:00"	996.15	-4.77	83.6
"14.02.2009 14:00:00"	996.61	-3.47	81.4
"14.02.2009 16:00:00"	997.11	-2.57	74.4
"14.02.2009 18:00:00"	997.95	-4.28	83.1
"14.02.2009 20:00:00"	999.06	-4.4	83.1
"14.02.2009 22:00:00"	999.69	-4.71	83.7
"15.02.2009 00:00:00"	1000.46	-5.27	85.3
"15.02.2009 02:00:00"	1000.39	-6.72	87.1
"15.02.2009 04:00:00"	1000.31	-7.71	89.1
"15.02.2009 06:00:00"	1000.31	-8.43	91.8
"15.02.2009 08:00:00"	1000.67	-7.3	90.9
"15.02.2009 10:00:00"	1000.59	-5.09	84.5
"15.02.2009 12:00:00"	999.81	-1.94	71.2
"15.02.2009 14:00:00"	998.47	-1.25	68.24
"15.02.2009 16:00:00"	997.69	-1.2	64.58
"15.02.2009 18:00:00"	997.11	-2.28	71.2
"15.02.2009 20:00:00"	996.38	-3.24	81.9
"15.02.2009 22:00:00"	995.22	-3.11	88.7
"16.02.2009 00:00:00"	993.86	-2.94	90.9
"16.02.2009 02:00:00"	992.67	-2.24	89.5
"16.02.2009 04:00:00"	991.52	-2.09	89.7
"16.02.2009 06:00:00"	991.33	-1.88	90.3
"16.02.2009 08:00:00"	991.33	-0.29	85.9
"16.02.2009 10:00:00"	991.3	0.71	83.9
"16.02.2009 12:00:00"	991.26	1.77	81.3
"16.02.2009 14:00:00"	990.95	2.3	79.2
"16.02.2009 16:00:00"	990.96	1.83	86.7
"16.02.2009 18:00:00"	990.72	1.66	85.4
"16.02.2009 20:00:00"	990.12	1.36	90.8
"16.02.2009 22:00:00"	988.98	0.5	95
"17.02.2009 00:00:00"	987.4	-0.23	96
"17.02.2009 02:00:00"	986.2	-0.67	97.7
"17.02.2009 04:00:00"	985.44	0.16	97.9
"17.02.2009 06:00:00"	985.69	-0.45	97.4
"17.02.2009 08:00:00"	987.52	-1.74	98.1
"17.02.2009 10:00:00"	989.93	-3.11	96.9
"17.02.2009 12:00:00"	991.37	-3.11	89.2
"17.02.2009 14:00:00"	992.28	-1.82	70.2
"17.02.2009 16:00:00"	993.8	-2.45	71.5
"17.02.2009 18:00:00"	995.51	-3.63	73.6
"17.02.2009 20:00:00"	997.08	-4.56	77.3
"17.02.2009 22:00:00"	998.06	-5.1	81.9
"18.02.2009 00:00:00"	999.12	-4.97	88.4
"18.02.2009 02:00:00"	999.37	-4.82	87.1
"18.02.2009 04:00:00"	999.24	-4.98	88.2
"18.02.2009 06:00:00"	999.46	-4.91	88.5
"18.02.2009 08:00:00"	1000.17	-5.24	88.6
"18.02.2009 10:00:00"	1000.51	-2.81	79.1
"18.02.2009 12:00:00"	1000.3	-2.95	71.3
"18.02.2009 14:00:00"	999.31	-2.34	63.23
"18.02.2009 16:00:00"	998.94	-1.21	59.83
"18.02.2009 18:00:00"	998.99	-3.75	64.6
"18.02.2009 20:00:00"	998.9	-4.54	75
"18.02.2009 22:00:00"	998.72	-6.19	84.4
"19.02.2009 00:00:00"	998.58	-7.9	89
"19.02.2009 02:00:00"	998.54	-9.79	90.7
"19.02.2009 04:00:00"	998.34	-11.12	90.9
"19.02.2009 06:00:00"	998.34	-10.44	88.8
"19.02.2009 08:00:00"	998.34	-9.77	87.9
"19.02.2009 10:00:00"	998.35	-5.58	73.6
"19.02.2009 12:00:00"	998.09	-0.35	63.08
"19.02.2009 14:00:00"	997.41	1.5	52.9
"19.02.2009 16:00:00"	997.04	0.3	56.2
"19.02.2009 18:00:00"	997.23	-1.36	69.03
"19.02.2009 20:00:00"	997.34	-1.57	67.18
"19.02.2009 22:00:00"	997.19	-1.28	63.15
"20.02.2009 00:00:00"	997.01	-2.44	88.8
"20.02.2009 02:00:00"	996.36	-2.67	94.2
"20.02.2009 04:00:00"	995.75	-2.52	97
"20.02.2009 06:00:00"	995.9	-1.39	97.7
"20.02.2009 08:00:00"	996.01	0.19	96.2
"20.02.2009 10:00:00"	996.16	0.84	92.4
"20.02.2009 12:00:00"	996.37	2.23	88.1
"20.02.2009 14:00:00"	996.12	1.52	92.9
"20.02.2009 16:00:00"	996.35	1.36	94.9
"20.02.2009 18:00:00"	997.31	1.03	95.8
"20.02.2009 20:00:00"	997.74	1.5	95.2
"20.02.2009 22:00:00"	998.54	1.49	95
"21.02.2009 00:00:00"	998.81	1.53	96.6
"21.02.2009 02:00:00"	999.19	1.37	96.9
"21.02.2009 04:00:00"	999.83	1.1	96.5
"21.02.2009 06:00:00"	1000.43	0.43	96.7
"21.02.2009 08:00:00"	1001.31	0.2	96.6
"21.02.2009 10:00:00"	1001.38	0.48	94.5
"21.02.2009 12:00:00"	1001.47	1.12	93.5
"21.02.2009 14:00:00"	1001.32	1.8	92.2
"21.02.2009 16:00:00"	1001.42	1.95	89.6
"21.02.2009 18:00:00"	1000.95	1.54	90.5
"21.02.2009 20:00:00"	1000.54	0.99	93.9
"21.02.2009 22:00:00"	1000.07	1.03	93.4
"22.02.2009 00:00:00"	999.68	-0.17	96.1
"22.02.2009 02:00:00"	998.04	-0.54	97.7
"22.02.2009 04:00:00"	995.87	-0.78	98.5
"22.02.2009 06:00:00"	993.96	-0.13	99.1
"22.02.2009 08:00:00"	992.82	0.26	99.1
"22.02.2009 10:00:00"	992.31	1.53	98.4
"22.02.2009 12:00:00"	991.3	3.2	91.5
"22.02.2009 14:00:00"	990.14	3.76	90.9
"22.02.2009 16:00:00"	989.28	4.06	91.6
"22.02.2009 18:00:00"	988.78	3.88	90.4
"22.02.2009 20:00:00"	988.63	3.63	93.1
"22.02.2009 22:00:00"	987.97	3.57	90.6
"23.02.2009 00:00:00"	987.49	2.81	90.3
"23.02.2009 02:00:00"	986.79	2.34	84.6
"23.02.2009 04:00:00"	985.95	2.03	86.3
"23.02.2009 06:00:00"	985.37	2.23	85.3
"23.02.2009 08:00:00"	984.81	2.01	87.8
"23.02.2009 10:00:00"	984.43	2.93	79.9
"23.02.2009 12:00:00"	984.49	2.8	86
"23.02.2009 14:00:00"	984.15	3.4	82.9
"23.02.2009 16:00:00"	984.33	3.89	80.9
"23.02.2009 18:00:00"	985.46	2.85	90.5
"23.02.2009 20:00:00"	986.53	1.99	94.2
"23.02.2009 22:00:00"	987.18	1.87	95.1
"24.02.2009 00:00:00"	988.96	-0.3	95.5
"24.02.2009 02:00:00"	989.76	-0.34	93.9
"24.02.2009 04:00:00"	990.6	-0.44	93.7
"24.02.2009 06:00:00"	992.23	-0.75	90.7
"24.02.2009 08:00:00"	993.8	-1	95.1
"24.02.2009 10:00:00"	995.53	-0.71	92.6
"24.02.2009 12:00:00"	996.74	-0.5	93.1
"24.02.2009 14:00:00"	997.59	-0.35	94.4
"24.02.2009 16:00:00"	998.33	0.3	91.8
"24.02.2009 18:00:00"	999.36	0.19	91.7
"24.02.2009 20:00:00"	1000.17	0.05	92
"24.02.2009 22:00:00"	1000.79	-0.07	93.8
"25.02.2009 00:00:00"	1001.27	-1.04	96.5
"25.02.2009 02:00:00"	1001.7	-1.32	97.2
"25.02.2009 04:00:00"	1000.98	-2.23	97.5
"25.02.2009 06:00:00"	1001.28	-3.04	98.4
"25.02.2009 08:00:00"	1001.45	-2.35	98.6
"25.02.2009 10:00:00"	1001.52	1	94.7
"25.02.2009 12:00:00"	1001.1	3.47	70.7
"25.02.2009 14:00:00"	999.73	5.22	64.09
"25.02.2009 16:00:00"	998.73	4.92	66.5
"25.02.2009 18:00:00"	998.2	3.96	71.9
"25.02.2009 20:00:00"	997.72	3.27	73
"25.02.2009 22:00:00"	997.37	3.01	71.4
"26.02.2009 00:00:00"	996.47	3.49	70.2
"26.02.2009 02:00:00"	995.1	3.42	73.5
"26.02.2009 04:00:00"	993.64	2.9	81.3
"26.02.2009 06:00:00"	992.66	1.93	89.9
"26.02.2009 08:00:00"	991.76	1.85	91.7
"26.02.2009 10:00:00"	990.83	2.79	88.6
"26.02.2009 12:00:00"	990.63	4.56	86
"26.02.2009 14:00:00"	989.75	5.7	71.9
"26.02.2009 16:00:00"	988.69	5.6	73
"26.02.2009 18:00:00"	988.37	4.89	73.6
"26.02.2009 20:00:00"	987.69	4.9	72.9
"26.02.2009 22:00:00"	986.4	4.57	75.6
"27.02.2009 00:00:00"	985.84	4.23	78.7
"27.02.2009 02:00:00"	985.53	3.71	86.7
"27.02.2009 04:00:00"	985.5	3.5	90.7
"27.02.2009 06:00:00"	986.57	3.3	92.3
"27.02.2009 08:00:00"	987.63	3.62	92.2
"27.02.2009 10:00:00"	988.3	5.97	82.9
"27.02.2009 12:00:00"	988.78	5.19	90.3
"27.02.2009 14:00:00"	988.25	6.03	84.3
"27.02.2009 16:00:00"	988.18	5.82	84.3
"27.02.2009 18:00:00"	988.48	5.97	82.6
"27.02.2009 20:00:00"	989.08	5.4	88.6
"27.02.2009 22:00:00"	989.23	5.4	92.6
"28.02.2009 00:00:00"	989.18	5.99	89
"28.02.2009 02:00:00"	989.29	5.78	90.9
"28.02.2009 04:00:00"	989.05	6.05	88.9
"28.02.2009 06:00:00"	988.75	5.56	92.6
"28.02.2009 08:00:00"	989.19	5.76	92.4
"28.02.2009 10:00:00"	989.4	6.38	92.6
"28.02.2009 12:00:00"	989.25	7.61	90.9
"28.02.2009 14:00:00"	988.25	7.89	91.1
"28.02.2009 16:00:00"	987.96	7.69	94.3
"28.02.2009 18:00:00"	987.8	7.32	95.3
"28.02.2009 20:00:00"	987.64	6.64	95.4
"28.02.2009 22:00:00"	987.13	6.14	97.3
"01.03.2009 00:00:00"	986.66	5.47	97.3
"01.03.2009 02:00:00"	986.47	4.63	96.8
"01.03.2009 04:00:00"	985.99	4.12	95.7
"01.03.2009 06:00:00"	985.68	3.7	96.5
"01.03.2009 08:00:00"	985.33	4.01	97
"01.03.2009 10:00:00"	985.56	3.81	94
"01.03.2009 12:00:00"	985.04	5.87	82.8
"01.03.2009 14:00:00"	983.65	10.49	67.94
"01.03.2009 16:00:00"	982.98	11.17	62.3
"01.03.2009 18:00:00"	983.57	6.69	77.8
"01.03.2009 20:00:00"	984.26	3.61	87.1
"01.03.2009 22:00:00"	984.45	2.87	90.9
"02.03.2009 00:00:00"	984.19	3.52	89.9
"02.03.2009 02:00:00"	984.2	4.41	86.3
"02.03.2009 04:00:00"	984.04	4.67	85.3
"02.03.2009 06:00:00"	984.2	4.7	85.9
"02.03.2009 08:00:00"	984.51	4.55	88.7
"02.03.2009 10:00:00"	985.07	5.44	88.4
"02.03.2009 12:00:00"	985.45	6.46	84.3
"02.03.2009 14:00:00"	985.26	7.82	80.5
"02.03.2009 16:00:00"	985.85	7.25	83
"02.03.2009 18:00:00"	986.97	6.03	91.9
"02.03.2009 20:00:00"	987.95	5.34	92.9
"02.03.2009 22:00:00"	988.75	4.81	93
"03.03.2009 00:00:00"	989.49	4.1	93.5
"03.03.2009 02:00:00"	990.1	3.43	90.6
"03.03.2009 04:00:00"	989.95	3.27	86
"03.03.2009 06:00:00"	989.75	2.31	92.4
"03.03.2009 08:00:00"	989.98	1.5	95.8
"03.03.2009 10:00:00"	989.62	3.43	90.8
"03.03.2009 12:00:00"	988.5	6.89	50.62
"03.03.2009 14:00:00"	987.17	7.23	51.16
"03.03.2009 16:00:00"	985.97	7.2	48.38
"03.03.2009 18:00:00"	985.14	5.36	56.73
"03.03.2009 20:00:00"	984.33	2.65	67.69
"03.03.2009 22:00:00"	983.22	1.2	76.9
"04.03.2009 00:00:00"	981.57	-0.34	84.7
"04.03.2009 02:00:00"	979.79	-0.56	87.9
"04.03.2009 04:00:00"	977.66	0.8	86.3
"04.03.2009 06:00:00"	975.86	1.74	84.8
"04.03.2009 08:00:00"	974.41	2.78	82.2
"04.03.2009 10:00:00"	971.87	5.19	74.7
"04.03.2009 12:00:00"	970.05	8.58	60.93
"04.03.2009 14:00:00"	968.46	9.29	58.33
"04.03.2009 16:00:00"	966.55	9.09	59.6
"04.03.2009 18:00:00"	965.24	6.84	68.88
"04.03.2009 20:00:00"	964.83	5	75.7
"04.03.2009 22:00:00"	963.95	3.7	82.4
"05.03.2009 00:00:00"	962.54	1.24	90.5
"05.03.2009 02:00:00"	961.4	0.2	93.2
"05.03.2009 04:00:00"	960.26	-0.99	95.7
"05.03.2009 06:00:00"	960.01	-1.81	96.9
"05.03.2009 08:00:00"	959.68	-1.54	97.5
"05.03.2009 10:00:00"	959.18	0.02	97.5
"05.03.2009 12:00:00"	959.15	2.18	96.9
"05.03.2009 14:00:00"	958.99	3.88	94
"05.03.2009 16:00:00"	958.85	5.1	91.8
"05.03.2009 18:00:00"	958.95	5.11	93.6
"05.03.2009 20:00:00"	959.82	5.77	91.7
"05.03.2009 22:00:00"	960.29	5.87	89.6
"06.03.2009 00:00:00"	960.5	5.14	96.9
"06.03.2009 02:00:00"	961	5.37	98.5
"06.03.2009 04:00:00"	960.8	5.27	98.8
"06.03.2009 06:00:00"	961.62	5.09	98.6
"06.03.2009 08:00:00"	963.04	3.92	98.4
"06.03.2009 10:00:00"	964.82	3.38	98.4
"06.03.2009 12:00:00"	966.12	3.29	98.4
"06.03.2009 14:00:00"	967.13	3.66	97.7
"06.03.2009 16:00:00"	968.11	3.9	95.8
"06.03.2009 18:00:00"	969.75	3.3	96.8
"06.03.2009 20:00:00"	971.39	3.24	96.8
"06.03.2009 22:00:00"	972.94	2.83	96.5
"07.03.2009 00:00:00"	974.18	2.81	96.7
"07.03.2009 02:00:00"	975.61	2.21	97.2
"07.03.2009 04:00:00"	976.65	1.72	94.8
"07.03.2009 06:00:00"	977.99	1.16	95.1
"07.03.2009 08:00:00"	979.74	1.3	94.5
"07.03.2009 10:00:00"	981.14	1.79	93.8
"07.03.2009 12:00:00"	982.26	2.63	90.4
"07.03.2009 14:00:00"	983.12	2.9	88.2
"07.03.2009 16:00:00"	984.03	1.83	94.3
"07.03.2009 18:00:00"	985.21	2.37	86.9
"07.03.2009 20:00:00"	986.31	1.63	87
"07.03.2009 22:00:00"	986.61	-0.27	91.9
"08.03.2009 00:00:00"	986.18	-1.82	97
"08.03.2009 02:00:00"	985.4	-2.38	98.2
"08.03.2009 04:00:00"	983.6	-2.1	98.5
"08.03.2009 06:00:00"	983.01	-0.93	97.3
"08.03.2009 08:00:00"	981.82	2.02	85.5
"08.03.2009 10:00:00"	980.92	3.66	83.1
"08.03.2009 12:00:00"	979.45	5.79	76.1
"08.03.2009 14:00:00"	978.14	5.52	78.1
"08.03.2009 16:00:00"	977.65	5.9	79.5
"08.03.2009 18:00:00"	977.06	5.17	87
"08.03.2009 20:00:00"	976.94	5.43	85.7
"08.03.2009 22:00:00"	976.22	4.97	94
"09.03.2009 00:00:00"	975.24	4.2	96.7
"09.03.2009 02:00:00"	975.24	4.06	92.8
"09.03.2009 04:00:00"	975.55	2.76	87.7
"09.03.2009 06:00:00"	976.91	2.16	81.2
"09.03.2009 08:00:00"	978.47	2.3	78.3
"09.03.2009 10:00:00"	979.97	4.1	68.05
"09.03.2009 12:00:00"	981.12	4.35	66.72
"09.03.2009 14:00:00"	981.54	5.05	60.25
"09.03.2009 16:00:00"	982.33	5.36	58.7
"09.03.2009 18:00:00"	982.46	4.11	66.9
"09.03.2009 20:00:00"	982.95	3.76	69.27
"09.03.2009 22:00:00"	983.9	3.83	71.5
"10.03.2009 00:00:00"	984.58	3.17	78.2
"10.03.2009 02:00:00"	984.95	3.1	77.5
"10.03.2009 04:00:00"	984.84	2.3	84.5
"10.03.2009 06:00:00"	984.82	2.58	81
"10.03.2009 08:00:00"	984.7	2.69	82
"10.03.2009 10:00:00"	984.28	4.22	75.8
"10.03.2009 12:00:00"	983.3	5.09	70
"10.03.2009 14:00:00"	981.19	5.16	70.3
"10.03.2009 16:00:00"	979.65	5.24	72.5
"10.03.2009 18:00:00"	978.4	4.03	82.7
"10.03.2009 20:00:00"	977.55	3.21	91.9
"10.03.2009 22:00:00"	977.4	2.95	91.7
"11.03.2009 00:00:00"	978.63	2.12	93.6
"11.03.2009 02:00:00"	980.75	1.53	93.9
"11.03.2009 04:00:00"	982.85	1.01	96
"11.03.2009 06:00:00"	984.98	0.35	95.1
"11.03.2009 08:00:00"	987.42	0.75	94.3
"11.03.2009 10:00:00"	989.59	2.69	85.9
"11.03.2009 12:00:00"	991.11	4.78	67.11
"11.03.2009 14:00:00"	991.65	5.82	60.55
"11.03.2009 16:00:00"	992.27	3.94	85.8
"11.03.2009 18:00:00"	993.15	3.44	81.8
"11.03.2009 20:00:00"	994.57	3.42	81.5
"11.03.2009 22:00:00"	995.26	3.73	78.5
"12.03.2009 00:00:00"	995.39	3.12	81.5
"12.03.2009 02:00:00"	995.6	3.14	82.2
"12.03.2009 04:00:00"	995.2	2.43	88.5
"12.03.2009 06:00:00"	995.01	1.1	87.5
"12.03.2009 08:00:00"	994.52	1.61	85.7
"12.03.2009 10:00:00"	994.55	2.62	86.1
"12.03.2009 12:00:00"	993.8	4.65	79.1
"12.03.2009 14:00:00"	992.11	2.74	90.3
"12.03.2009 16:00:00"	990.1	2.58	91.8
"12.03.2009 18:00:00"	989.11	2.63	91.9
"12.03.2009 20:00:00"	988.21	3.26	92.2
"12.03.2009 22:00:00"	987.56	5.11	91.9
"13.03.2009 00:00:00"	987.64	5.86	91.4
"13.03.2009 02:00:00"	988.03	5.42	88.5
"13.03.2009 04:00:00"	988.34	4.55	85.4
"13.03.2009 06:00:00"	989	4.19	86.5
"13.03.2009 08:00:00"	990.39	5.17	82.2
"13.03.2009 10:00:00"	991.54	7.5	73.8
"13.03.2009 12:00:00"	992.49	9.03	65.11
"13.03.2009 14:00:00"	992.54	10.11	57.09
"13.03.2009 16:00:00"	992.79	9.68	53.78
"13.03.2009 18:00:00"	993.4	7.98	62.08
"13.03.2009 20:00:00"	994	6.82	66.76
"13.03.2009 22:00:00"	994.18	4.04	79.7
"14.03.2009 00:00:00"	994.22	2.79	85.1
"14.03.2009 02:00:00"	993.76	0.92	92.3
"14.03.2009 04:00:00"	992.92	0.03	94.5
"14.03.2009 06:00:00"	992.39	-0.37	96.5
"14.03.2009 08:00:00"	992.19	0.39	96.4
"14.03.2009 10:00:00"	991.85	4.1	83.9
"14.03.2009 12:00:00"	990.86	9.51	63.41
"14.03.2009 14:00:00"	989.27	10.09	61.26
"14.03.2009 16:00:00"	988.74	9.88	60.82
"14.03.2009 18:00:00"	988.59	9.3	64.28
"14.03.2009 20:00:00"	988.83	7.37	74.1
"14.03.2009 22:00:00"	988.77	6.96	76.6
"15.03.2009 00:00:00"	989.35	6.81	89
"15.03.2009 02:00:00"	990.14	7.28	90.8
"15.03.2009 04:00:00"	991.15	6.13	83.5
"15.03.2009 06:00:00"	992.08	5.86	81.9
"15.03.2009 08:00:00"	992.82	5.78	85.8
"15.03.2009 10:00:00"	993.91	5.26	91.3
"15.03.2009 12:00:00"	994.91	6.19	89.9
"15.03.2009 14:00:00"	995.36	6.58	88.9
"15.03.2009 16:00:00"	996.2	6.56	85.4
"15.03.2009 18:00:00"	997.64	6.37	85.3
"15.03.2009 20:00:00"	999.31	6.13	87.4
"15.03.2009 22:00:00"	1000.47	5.68	93.5
"16.03.2009 00:00:00"	1001.3	5.68	91.9
"16.03.2009 02:00:00"	1002.02	5.5	92.8
"16.03.2009 04:00:00"	1002.58	4.92	95.4
"16.03.2009 06:00:00"	1003.28	4.91	93.7
"16.03.2009 08:00:00"	1004.22	5.14	93.6
"16.03.2009 10:00:00"	1004.58	6.44	85.5
"16.03.2009 12:00:00"	1004.7	7.91	73.7
"16.03.2009 14:00:00"	1004.57	7.49	75.3
"16.03.2009 16:00:00"	1004.82	7.06	78
"16.03.2009 18:00:00"	1004.93	6.56	79.4
"16.03.2009 20:00:00"	1005.35	6.36	79.8
"16.03.2009 22:00:00"	1005.09	5.96	82.7
"17.03.2009 00:00:00"	1004.7	5.51	84.2
"17.03.2009 02:00:00"	1004.02	5.43	82
"17.03.2009 04:00:00"	1003.4	4.39	83.9
"17.03.2009 06:00:00"	1003.37	4.43	84
"17.03.2009 08:00:00"	1003.57	5.46	79.3
"17.03.2009 10:00:00"	1003.68	6.82	77.9
"17.03.2009 12:00:00"	1003.72	7.56	77.5
"17.03.2009 14:00:00"	1003.62	8.13	76.6
"17.03.2009 16:00:00"	1002.47	9.9	59.84
"17.03.2009 18:00:00"	1002.48	8.66	57.87
"17.03.2009 20:00:00"	1003.39	6.23	63.23
"17.03.2009 22:00:00"	1004.51	4.48	53.36
"18.03.2009 00:00:00"	1005.32	2.65	65.87
"18.03.2009 02:00:00"	1005.28	1.3	71.6
"18.03.2009 04:00:00"	1005.07	0.05	83.4
"18.03.2009 06:00:00"	1004.87	-0.35	87.2
"18.03.2009 08:00:00"	1005.1	1.87	78.5
"18.03.2009 10:00:00"	1004.67	3.24	72.3
"18.03.2009 12:00:00"	1003.71	5.7	55.43
"18.03.2009 14:00:00"	1002	8.61	41.95
"18.03.2009 16:00:00"	1000.7	8.31	45.86
"18.03.2009 18:00:00"	1000.08	6.13	52.48
"18.03.2009 20:00:00"	999.97	4.7	56.45
"18.03.2009 22:00:00"	999.27	3.9	58.03
"19.03.2009 00:00:00"	998.62	3.62	63.53
"19.03.2009 02:00:00"	997.83	3.12	71.5
"19.03.2009 04:00:00"	996.65	2.83	75.1
"19.03.2009 06:00:00"	996.13	2.5	78.3
"19.03.2009 08:00:00"	996.61	3.74	73.4
"19.03.2009 10:00:00"	997.02	2.56	75.2
"19.03.2009 12:00:00"	997.53	3.33	77.8
"19.03.2009 14:00:00"	998.48	0.33	88.7
"19.03.2009 16:00:00"	998.59	2.77	78.4
"19.03.2009 18:00:00"	999.35	3.51	64.47
"19.03.2009 20:00:00"	1000.25	2.3	56.68
"19.03.2009 22:00:00"	1001.4	1.27	55.7
"20.03.2009 00:00:00"	1002.15	-0.36	62.03
"20.03.2009 02:00:00"	1002.39	-0.65	64.3
"20.03.2009 04:00:00"	1002.43	-0.69	66.49
"20.03.2009 06:00:00"	1002.92	-0.83	69.87
"20.03.2009 08:00:00"	1004.12	-0.94	72
"20.03.2009 10:00:00"	1005.07	-0.04	66.58
"20.03.2009 12:00:00"	1005.43	0.89	57.2
"20.03.2009 14:00:00"	1005.08	1.19	51.43
"20.03.2009 16:00:00"	1004.44	2.18	48.49
"20.03.2009 18:00:00"	1004.47	1.37	54.74
"20.03.2009 20:00:00"	1004.32	0.81	61.36
"20.03.2009 22:00:00"	1004.13	-0.22	60.95
"21.03.2009 00:00:00"	1004.03	-2.06	72.5
"21.03.2009 02:00:00"	1003.42	-2.84	79.5
"21.03.2009 04:00:00"	1002.72	-3.56	82.7
"21.03.2009 06:00:00"	1002.75	-4.03	83.5
"21.03.2009 08:00:00"	1002.5	-0.32	70.3
"21.03.2009 10:00:00"	1002.49	2.55	55.21
"21.03.2009 12:00:00"	1001.76	4.11	43.68
"21.03.2009 14:00:00"	999.96	5.98	38.42
"21.03.2009 16:00:00"	998.67	6.94	36.12
"21.03.2009 18:00:00"	997.71	5.91	38.44
"21.03.2009 20:00:00"	997.66	3.97	43.99
"21.03.2009 22:00:00"	997.34	3.14	54.74
"22.03.2009 00:00:00"	996.44	0.18	68.54
"22.03.2009 02:00:00"	995.51	-0.87	71.1
"22.03.2009 04:00:00"	994.1	-1.54	73.9
"22.03.2009 06:00:00"	993.42	-0.31	72.5
"22.03.2009 08:00:00"	993.39	3.35	66.07
"22.03.2009 10:00:00"	993.7	3.11	74.3
"22.03.2009 12:00:00"	993.82	4.3	77.2
"22.03.2009 14:00:00"	992.5	7	65.51
"22.03.2009 16:00:00"	992.18	7.77	52.02
"22.03.2009 18:00:00"	992.53	6.82	59.58
"22.03.2009 20:00:00"	993.01	6.29	65.6
"22.03.2009 22:00:00"	992.09	6.17	68.1
"23.03.2009 00:00:00"	990.94	6.17	66.33
"23.03.2009 02:00:00"	989.32	5.86	69.86
"23.03.2009 04:00:00"	987.4	5.84	75.2
"23.03.2009 06:00:00"	985.8	5.7	79
"23.03.2009 08:00:00"	984.99	6.53	76.1
"23.03.2009 10:00:00"	983.36	6.52	77.5
"23.03.2009 12:00:00"	980.38	6.97	70.6
"23.03.2009 14:00:00"	976.82	7.96	60.01
"23.03.2009 16:00:00"	973.6	7.64	60.78
"23.03.2009 18:00:00"	972.17	6.62	71.4
"23.03.2009 20:00:00"	972.21	4.01	81.5
"23.03.2009 22:00:00"	971.58	2.35	83
"24.03.2009 00:00:00"	971.12	1.08	87.7
"24.03.2009 02:00:00"	970.99	1.42	80.1
"24.03.2009 04:00:00"	971.05	1.49	76.3
"24.03.2009 06:00:00"	971.78	1.12	77.2
"24.03.2009 08:00:00"	973.31	1.45	77.7
"24.03.2009 10:00:00"	974.68	2.31	72.7
"24.03.2009 12:00:00"	975.6	4.15	65.04
"24.03.2009 14:00:00"	975.56	5.18	54.81
"24.03.2009 16:00:00"	977.37	-0.13	91.5
"24.03.2009 18:00:00"	979.12	-0.6	86.5
"24.03.2009 20:00:00"	981.33	-0.56	73.9
"24.03.2009 22:00:00"	982.71	-2.04	78.8
"25.03.2009 00:00:00"	982.32	-1.75	76.4
"25.03.2009 02:00:00"	982.32	-2.42	79.8
"25.03.2009 04:00:00"	981.98	-3.29	78.6
"25.03.2009 06:00:00"	980.84	-3.33	79.9
"25.03.2009 08:00:00"	979.12	-1.71	75.3
"25.03.2009 10:00:00"	977.44	1.01	66.61
"25.03.2009 12:00:00"	975.24	1.37	79.2
"25.03.2009 14:00:00"	972.78	1	88.4
"25.03.2009 16:00:00"	971.32	2.4	80.7
"25.03.2009 18:00:00"	970.94	1.1	92
"25.03.2009 20:00:00"	971.56	0.97	95
"25.03.2009 22:00:00"	972.19	0.56	95.7
"26.03.2009 00:00:00"	973.14	0.17	96.9
"26.03.2009 02:00:00"	974.32	1.41	97.5
"26.03.2009 04:00:00"	975.91	1.9	94.4
"26.03.2009 06:00:00"	977.42	2.23	92.2
"26.03.2009 08:00:00"	978.76	2.93	87.4
"26.03.2009 10:00:00"	979.96	4.59	78.1
"26.03.2009 12:00:00"	979.62	6.93	64.99
"26.03.2009 14:00:00"	979.41	6.47	67
"26.03.2009 16:00:00"	978.1	7.49	62.38
